"doi";"is.referenced.by.count"
"10.1111/all.12406";"24"
"10.4049/jimmunol.1303418";"117"
"10.4161/auto.27163";"51"
"10.1159/000357006";"10"
"10.1098/rsbl.2020.0380";"11"
"10.1007/s00109-014-1241-3";"17"
"10.1111/all.12662";"57"
"10.1111/all.12111";"77"
"10.1038/cdd.2013.10";"101"
"10.1016/b978-0-12-802937-4.00014-4";"1"
"10.1016/j.celrep.2016.02.028";"54"
"10.1159/000357003";"6"
"10.1097/inf.0000000000000214";"20"
"10.1371/journal.pmed.1001718";"92"
"10.1093/cid/ciu117";"53"
"10.1093/aje/kwu295";"29"
"10.1186/s12887-018-1189-5";"26"
"10.1016/j.neuroimage.2014.11.028";"86"
"10.1242/dev.184762";"5"
"10.1007/s00018-015-2059-z";"84"
"10.1093/nar/gkw1275";"13"
"10.1016/j.ajpath.2013.05.023";"40"
"10.5665/sleep.2290";"0"
"10.1016/j.nicl.2015.11.018";"24"
"10.1038/s41598-017-13064-1";"88"
"10.1245/s10434-016-5236-x";"120"
"10.3791/59087";"10"
"10.1146/annurev-biochem-013118-111327";"42"
"10.26508/lsa.201900465";"23"
"10.1111/apt.15932";"20"
"10.1093/femsre/fuab016";"23"
"10.1002/1873-3468.14226";"5"
"10.1242/jcs.252544";"10"
"10.1007/978-3-030-14741-9";"5"
"10.1007/978-1-4939-8678-1_30";"5"
"10.1016/j.ijpddr.2018.06.004";"23"
"10.1038/s41467-020-14803-1";"92"
"10.1111/mec.16503";"1"
"10.3390/nu11010126";"44"
"10.3390/nu11010062";"35"
"10.1097/jcp.0b013e3182979d32";"44"
"10.1016/j.radonc.2019.03.028";"149"
"10.1016/j.plrev.2016.01.011";"5"
"10.1111/ejn.12809";"27"
"10.1016/j.cortex.2014.02.004";"25"
"10.1016/j.gfs.2019.100333";"11"
"10.1099/ijsem.0.002820";"117"
"10.1111/dme.14061";"24"
"10.15252/embr.201847403";"0"
"10.1016/j.neubiorev.2019.01.016";"126"
"10.1016/j.cortex.2019.05.017";"7"
"10.1002/brb3.1571";"16"
"10.1016/j.tics.2019.01.001";"11"
"10.1093/cercor/bhaa103";"24"
"10.1016/j.cognition.2017.05.028";"67"
"10.3390/pathogens9060496";"8"
"10.3389/fmicb.2020.00857";"26"
"10.1016/j.jconrel.2015.02.019";"15"
"10.1186/s13148-016-0209-2";"11"
"10.1002/term.1734";"37"
"10.2471/blt.19.243998";"4"
"10.3389/fimmu.2018.01312";"5"
"10.1016/j.immuni.2018.09.018";"177"
"10.1186/s12937-018-0334-1";"5"
"10.1136/eb-2018-102911";"134"
"10.1016/j.molcel.2020.01.007";"63"
"10.1111/1755-0998.13676";"0"
"10.1038/s41467-021-22525-1";"9"
"10.1103/physrevlett.128.048102";"4"
"10.1016/j.jcp.2019.01.023";"5"
"10.1007/978-981-13-5767-1";"1"
"10.1158/0008-5472.can-17-2549";"25"
"10.1016/j.jaut.2016.07.004";"53"
"10.1016/j.immuni.2016.12.001";"198"
"10.1016/j.protis.2015.05.002";"38"
"10.3389/fmicb.2016.01793";"12"
"10.1002/9781119053095.ch113";"0"
"10.1091/mbc.e16-03-0174";"32"
"10.1128/jvi.00454-14";"16"
"10.1097/iae.0000000000002519";"18"
"10.1167/iovs.17-23336";"37"
"10.1016/j.exer.2016.10.018";"11"
"10.1111/cmi.13269";"6"
"10.3390/nu11112596";"26"
"10.1097/iae.0000000000002411";"14"
"10.1167/iovs.18-26079";"13"
"10.1186/s13071-016-1775-z";"6"
"10.1186/s13071-017-2393-0";"23"
"10.1186/s12936-018-2284-7";"17"
"10.1371/journal.pbio.1001719";"198"
"10.1101/cshperspect.a019331";"162"
"10.1016/j.bbadis.2021.166079";"20"
"10.1016/j.surg.2020.11.042";"10"
"10.1021/acs.molpharmaceut.9b01060";"13"
"10.3389/fphar.2022.958023";"3"
"10.1038/s41396-020-00774-0";"26"
"10.3389/fmicb.2020.00266";"6"
"10.3389/fcimb.2018.00061";"68"
"10.1016/j.tim.2021.09.001";"12"
"10.1111/cmi.13163";"8"
"10.15252/embj.201695874";"16"
"10.1042/bsr20130124";"7"
"10.1186/s12859-018-2164-8";"81"
"10.1128/aac.00159-19";"13"
"10.1016/j.ijpharm.2017.11.070";"11"
"10.1016/j.freeradbiomed.2016.02.030";"44"
"10.1042/bst20150233";"31"
"10.7554/elife.50631";"37"
"10.1016/j.neuropharm.2018.06.017";"38"
"10.1073/pnas.1512653112";"171"
"10.1016/j.neubiorev.2020.04.017";"37"
"10.1016/j.neuropharm.2018.06.023";"13"
"10.1080/10253890.2018.1435639";"19"
"10.1038/s41594-021-00682-7";"13"
"10.1021/acssynbio.0c00110";"33"
"10.1016/j.ymben.2017.04.005";"25"
"10.3389/fnagi.2017.00063";"23"
"10.1002/dneu.22470";"1"
"10.1177/1756285617712979";"159"
"10.1111/bpa.13056";"6"
"10.1073/pnas.2019631118";"17"
"10.1371/journal.ppat.1010013";"3"
"10.1016/j.molmed.2018.09.004";"23"
"10.1084/jem.20171885";"22"
"10.1126/science.abb8577";"18"
"10.1016/j.jprot.2015.06.013";"23"
"10.1038/cdd.2014.102";"46"
"10.1016/j.ijdevneu.2018.08.001";"22"
"10.1016/j.placenta.2019.02.006";"5"
"10.1038/s41467-018-03836-2";"16"
"10.1093/bioinformatics/btw477";"30"
"10.1016/j.jpeds.2018.05.029";"23"
"10.1038/s41598-017-05148-9";"21"
"10.1016/j.physbeh.2018.02.035";"11"
"10.1016/j.molcel.2017.02.029";"11"
"10.1016/j.fawpar.2019.e00040";"26"
"10.1002/series6138";"15"
"10.17236/sat00129";"6"
"10.1038/s41467-020-18967-8";"19"
"10.1016/j.jaci.2015.09.037";"36"
"10.1183/09031936.00068014";"9"
"10.1136/thoraxjnl-2016-209596";"20"
"10.1289/ehp.1408206";"172"
"10.1183/09031936.00100112";"128"
"10.1016/j.ympev.2019.05.018";"34"
"10.1111/1365-2656.12945";"7"
"10.1001/jamanetworkopen.2019.0067";"15"
"10.1098/rspb.2019.0929";"20"
"10.1186/s12862-016-0828-4";"13"
"10.1111/1365-2656.12709";"37"
"10.1111/jeb.2019.32.issue-6";"0"
"10.1093/molbev/msaa173";"14"
"10.1159/000499316";"10"
"10.1024/1661-8157/a003198";"11"
"10.1086/704365";"13"
"10.1098/rstb.2015.0506";"45"
"10.1111/mmi.13575";"66"
"10.1126/science.aaf8451";"132"
"10.1159/000492373";"2"
"10.1183/9781849840798.erh01";"5"
"10.1016/j.ijcard.2018.12.052";"13"
"10.1371/journal.pone.0267574";"0"
"10.1007/s00265-017-2325-1";"58"
"10.1016/j.anbehav.2017.11.003";"11"
"10.1007/s11049-016-9337-9";"13"
"10.1021/es505575v";"84"
"10.1007/s00281-021-00856-x";"13"
"10.1111/tri.13308";"11"
"10.1016/j.avsg.2017.03.183";"1"
"10.1038/srep41901";"26"
"10.1091/mbc.e17-09-0549";"8"
"10.15252/embj.2018100373";"8"
"10.1126/science.aar8174";"104"
"10.7554/elife.29815";"48"
"10.1371/journal.pone.0199147";"7"
"10.1016/j.jhep.2018.07.008";"9"
"10.1111/evo.12258";"495"
"10.1097/mpg.0000000000001564";"19"
"10.3389/fendo.2018.00445";"16"
"10.1038/nri3494";"276"
"10.1111/tid.12984";"33"
"10.1093/jac/dkaa457";"6"
"10.1016/j.jaut.2014.05.008";"35"
"10.1007/978-3-319-15774-0_10";"44"
"10.1093/rheumatology/key282";"15"
"10.1038/s41573-019-0041-4";"242"
"10.1038/s41467-022-31511-0";"8"
"10.1167/jov.20.7.33";"7"
"10.1371/journal.pcbi.1009187";"7"
"10.1073/pnas.2000344117";"28"
"10.1093/molbev/msab352";"1"
"10.1186/s12915-020-00945-7";"8"
"10.3390/d11090151";"31"
"10.1111/1755-0998.13436";"15"
"10.1186/s12864-020-6510-7";"46"
"10.3389/fnins.2019.01391";"2"
"10.1016/j.neuropsychologia.2016.04.017";"8"
"10.1167/jov.20.7.33";"7"
"10.1093/nc/niy012";"10"
"10.1016/j.neuroimage.2021.118390";"2"
"10.1167/19.12.7";"4"
"10.1371/journal.pcbi.1008017";"21"
"10.1016/j.tics.2020.07.001";"43"
"10.1186/s13063-019-3726-4";"7"
"10.3390/antiox10010038";"2"
"10.1097/wco.0000000000000070";"10"
"10.1016/j.meegid.2019.05.021";"12"
"10.1128/mbio.01341-17";"32"
"10.1074/jbc.m115.682583";"61"
"10.1371/journal.pone.0150880";"15"
"10.1038/nature13390";"95"
"10.1111/ejn.12524";"26"
"10.1371/journal.pone.0138847";"10"
"10.18632/oncotarget.7370";"31"
"10.1016/j.devcel.2019.10.018";"62"
"10.1002/pmic.202000166";"0"
"10.21203/rs.3.rs-1238390/v1";"0"
"10.1242/jcs.242040";"25"
"10.1242/jcs.260240";"4"
"10.1126/science.aao1729";"170"
"10.1038/s41556-018-0150-z";"92"
"10.1186/s13601-016-0116-9";"34"
"10.1523/jneurosci.2610-15.2015";"40"
"10.1186/s40413-016-0122-3";"69"
"10.1016/j.jaci.2016.05.037";"6"
"10.1002/eji.201646632";"385"
"10.1016/j.jaci.2016.12.940";"125"
"10.1016/j.jaci.2015.05.006";"27"
"10.1186/s40413-016-0123-2";"26"
"10.1111/all.2017.72.issue-8";"2"
"10.1111/all.2017.72.issue-9";"1"
"10.1016/j.jaci.2016.03.050";"128"
"10.1016/j.jaci.2017.08.025";"72"
"10.1128/aac.01500-16";"33"
"10.1371/journal.pntd.0005753";"17"
"10.1167/iovs.15-18381";"57"
"10.3389/fbioe.2015.00045";"137"
"10.1259/dmfr.20160280";"9"
"10.1259/dmfr.20150420";"10"
"10.1021/acs.jmedchem.9b00858";"6"
"10.1186/s12876-016-0560-y";"39"
"10.1016/j.clinph.2020.08.001";"22"
"10.1111/ene.15106";"6"
"10.1093/braincomms/fcaa104";"4"
"10.1080/17434440.2020.1748008";"9"
"10.1073/pnas.2017284118";"22"
"10.1101/gad.318592.118";"36"
"10.1002/mrd.v85.5";"0"
"10.1038/s41559-018-0708-y";"27"
"10.1021/acs.est.6b05920";"67"
"10.1016/j.envint.2016.04.032";"32"
"10.1038/s41467-017-00796-x";"141"
"10.1097/cce.0000000000000329";"30"
"10.1007/s00134-021-06346-w";"95"
"10.1007/s00134-021-06382-6";"0"
"10.1016/j.jhin.2021.04.006";"4"
"10.3389/fbioe.2017.00068";"221"
"10.1002/term.3118";"4"
"10.1111/eva.12367";"427"
"10.1111/mec.13032";"291"
"10.1534/genetics.113.156190";"80"
"10.1002/dvg.22925";"7"
"10.1016/j.gde.2015.11.007";"6"
"10.1016/j.ejpn.2015.12.006";"21"
"10.1016/j.atherosclerosis.2014.05.963";"15"
"10.1164/rccm.201605-0968oc";"58"
"10.1080/19491034.2015.1059546";"5"
"10.1186/s12974-017-1020-5";"6"
"10.1128/aac.00220-19";"11"
"10.1098/rsob.150269";"31"
"10.4088/jcp.18m12414";"3"
"10.4088/jcp.19m12796";"5"
"10.1111/bcpt.13580";"1"
"10.1038/s41397-017-0001-5";"6"
"10.1289/ehp.1307823";"352"
"10.1038/ncomms9658";"98"
"10.1186/s12890-017-0397-3";"26"
"10.1289/ehp.1408095";"114"
"10.1016/j.celrep.2018.02.005";"16"
"10.1093/bioinformatics/btw632";"1"
"10.1038/s41467-017-01859-9";"32"
"10.1098/rsbl.2018.0865";"22"
"10.1002/ajmg.v179.12";"0"
"10.1016/j.cmet.2017.07.007";"240"
"10.1029/2019gb006276";"37"
"10.1113/jp275639";"20"
"10.18632/oncotarget.13689";"31"
"10.1002/jlb.2a0818-314r";"14"
"10.1016/j.clnesp.2019.11.002";"2"
"10.1111/imm.13481";"3"
"10.1159/000527655";"1"
"10.3389/fimmu.2021.799861";"13"
"10.1159/000528780";"1"
"10.1111/tpj.12164";"68"
"10.1016/j.seizure.2020.12.002";"4"
"10.1038/ncomms15327";"47"
"10.1007/s42729-021-00476-2";"10"
"10.1007/s13199-020-00692-x";"8"
"10.12688/f1000research.13117.1";"38"
"10.1089/cbr.2016.2173";"42"
"10.1016/j.pneurobio.2012.11.002";"254"
"10.1007/s10548-013-0318-6";"12"
"10.1177/1352458515594440";"18"
"10.1159/000370110";"22"
"10.3389/fneur.2017.00545";"4"
"10.1177/1352458517707265";"57"
"10.3389/fnagi.2014.00314";"39"
"10.1111/mmi.13490";"23"
"10.1016/j.pbi.2019.09.002";"23"
"10.1007/978-3-030-68670-3";"2"
"10.1039/d1md00072a";"4"
"10.1038/s42003-020-1048-4";"11"
"10.1186/s13059-016-1037-6";"258"
"10.1186/s13059-016-1037-6";"258"
"10.12688/f1000research.17548.2";"8"
"10.1016/j.tplants.2016.02.005";"121"
"10.1093/bioinformatics/btx229";"73"
"10.1152/ajpregu.00462.2015";"25"
"10.1016/j.physbeh.2017.03.023";"25"
"10.1111/ejn.13163";"48"
"10.3390/ijms131216172";"18"
"10.1038/s41467-017-00337-6";"10"
"10.1021/acsnano.8b07858";"174"
"10.1016/j.nano.2018.11.017";"34"
"10.1002/jrsm.1463";"3"
"10.1126/scitranslmed.abb3791";"23"
"10.1111/febs.14694";"42"
"10.1038/s41556-021-00700-2";"66"
"10.1371/journal.pone.0121163";"1"
"10.1186/s12983-017-0214-0";"33"
"10.1177/0748730418773620";"22"
"10.1177/0748730418773620";"22"
"10.1002/ppul.22651";"90"
"10.1002/ppul.23006";"6"
"10.1007/978-1-62703-770-9_1";"3"
"10.1016/j.biomaterials.2013.04.005";"9"
"10.4049/jimmunol.1400465";"31"
"10.1002/hlca.201800165";"9"
"10.1002/1873-3468.14478";"2"
"10.7554/elife.53618";"13"
"10.1371/journal.pone.0211464";"4"
"10.1093/jac/dkz470";"22"
"10.1186/s13756-020-00742-5";"25"
"10.1001/jama.2022.5218";"86"
"10.1371/journal.pone.0148348";"8"
"10.1016/j.amjmed.2016.09.008";"64"
"10.1161/circulationaha.116.023007";"93"
"10.1024/1661-8157/a002319";"2"
"10.1016/j.atherosclerosis.2021.01.012";"5"
"10.1111/jth.2019.17.issue-2";"0"
"10.1016/j.pmedr.2021.101583";"0"
"10.1093/ehjcvp/pvw049";"11"
"10.1038/srep19191";"10"
"10.1016/j.ijcard.2018.10.050";"15"
"10.1155/2018/9762176";"8"
"10.1016/j.bbi.2015.02.027";"7"
"10.1172/jci80477";"116"
"10.3390/jcm11247513";"0"
"10.1161/jaha.120.020488";"2"
"10.1038/cdd.2014.138";"15"
"10.1016/j.jaci.2013.10.052";"5"
"10.1177/0271678x18793266";"12"
"10.1007/s12265-019-09934-w";"5"
"10.1016/j.dendro.2016.04.001";"8"
"10.1111/eci.13117";"19"
"10.1093/eurheartj/ehv692";"5"
"10.1111/jth.2017.15.issue-11";"6"
"10.1093/cvr/cvy036";"30"
"10.1117/12.2512866";"0"
"10.1016/j.dmpk.2020.04.193";"0"
"10.1177/0748730416685451";"10"
"10.1371/journal.pgen.1007150";"20"
"10.1111/jsr.12427";"22"
"10.3389/fnhum.2016.00456";"32"
"10.1002/ajmg.a.61399";"43"
"10.1093/hmg/ddaa032";"18"
"10.1111/jsr.12279";"19"
"10.1016/s2666-5247(22)00288-9";"2"
"10.1161/jaha.121.023080";"8"
"10.4049/jimmunol.1502187";"11"
"10.4049/jimmunol.1501675";"2"
"10.1016/j.biopsych.2020.12.033";"11"
"10.1093/ijnp/pyab057";"2"
"10.1016/j.chembiol.2017.11.006";"14"
"10.1681/asn.2016040414";"36"
"10.1016/s1473-3099(18)30411-0";"73"
"10.1002/ejhf.2773";"4"
"10.1016/j.bja.2020.08.041";"11"
"10.1016/j.cjca.2023.01.008";"2"
"10.1242/jcs.172510";"17"
"10.1074/jbc.m113.540898";"87"
"10.1016/j.ceca.2016.03.006";"39"
"10.1152/ajpcell.00360.2015";"51"
"10.1089/ars.2016.6819";"10"
"10.1016/j.mib.2014.05.007";"64"
"10.1002/glia.v66.6";"0"
"10.1038/nprot.2018.003";"50"
"10.1590/1982-0224-2020-0105";"0"
"10.1002/mrm.25523";"80"
"10.1002/mrm.24961";"13"
"10.1093/brain/awz029";"49"
"10.1093/ndt/gfab001";"4"
"10.1371/journal.pone.0143963";"22"
"10.1016/j.exppara.2019.107753";"16"
"10.1111/brv.2018.93.issue-4";"0"
"10.1600/036364418x697634";"4"
"10.1600/036364418x697427";"0"
"10.1186/s12883-020-01920-z";"6"
"10.15252/emmm.201404702";"72"
"10.1021/ja509892u";"24"
"10.1002/eji.201545676";"57"
"10.1002/mrm.28642";"9"
"10.1148/ryct.2020200219";"22"
"10.1016/b978-0-12-391861-1.00006-x";"6"
"10.15252/embr.201642671";"28"
"10.1042/bst20120001";"39"
"10.1371/journal.pone.0078878";"29"
"10.1016/j.celrep.2021.110161";"10"
"10.1016/j.jcf.2020.08.012";"4"
"10.1016/j.celrep.2020.107842";"8"
"10.1002/ame2.v2.4";"0"
"10.3389/fimmu.2020.626437";"1"
"10.3390/ijms21186717";"7"
"10.1212/nxi.0000000000001010";"1"
"10.1007/s13365-021-00980-2";"2"
"10.1093/brain/awac102";"2"
"10.1074/jbc.m115.707448";"13"
"10.1016/j.mce.2013.06.019";"86"
"10.1126/sciadv.abf7906";"8"
"10.1093/nar/gkaa255";"8"
"10.1016/s0140-6736(15)00195-6";"241"
"10.1128/mcb.00303-21";"8"
"10.1186/s13028-016-0224-5";"10"
"10.1111/age.12583";"11"
"10.1021/acs.est.1c05518";"10"
"10.1111/oik.07037";"17"
"10.3897/mbmg.3.34735";"36"
"10.1038/ncomms12100";"33"
"10.1016/j.str.2019.01.013";"24"
"10.1038/s41598-018-34534-0";"22"
"10.1002/mrm.25697";"30"
"10.1002/mrm.26665";"11"
"10.1101/2020.08.19.257352";"3"
"10.3389/fnins.2020.609422";"0"
"10.1016/j.apmr.2016.06.019";"26"
"10.1016/j.radonc.2019.06.030";"31"
"10.1016/j.radonc.2019.06.019";"293"
"10.1007/s11999-013-3276-0";"0"
"10.1007/s11999-016-5169-5";"196"
"10.1111/1751-7915.12844";"27"
"10.1177/2050640615600115";"6"
"10.1016/j.jaci.2016.05.049";"92"
"10.1038/s41467-018-05709-0";"28"
"10.1161/jaha.117.008025";"7"
"10.1152/ajpgi.00318.2017";"12"
"10.3389/fphys.2018.00171";"10"
"10.1093/femsec/fiw105";"45"
"10.1016/j.ejro.2021.100327";"2"
"10.1017/s0033291719000801";"13"
"10.1111/adb.13083";"5"
"10.1111/mec.2019.28.issue-7";"0"
"10.1007/s00018-016-2173-6";"21"
"10.1111/mmi.2018.107.issue-1";"0"
"10.1016/j.mib.2018.11.003";"11"
"10.1111/1365-2664.13635";"29"
"10.1002/jor.23786";"20"
"10.1007/978-1-4614-0694-5";"4"
"10.1007/s11999-014-3936-8";"95"
"10.1186/s12910-020-0457-8";"42"
"10.3389/fpubh.2021.668386";"5"
"10.1016/j.ajhg.2017.08.016";"27"
"10.1007/s11999-016-5024-8";"13"
"10.1302/1863-2548-11-170046";"35"
"10.1007/s11999-015-4382-y";"59"
"10.1007/s00113-012-2333-6";"7"
"10.5301/hipint.5000089";"12"
"10.1007/s11999-015-4382-y";"59"
"10.1007/s11999-013-2895-9";"122"
"10.1038/s41375-020-0818-9";"33"
"10.1021/acs.analchem.0c02304";"6"
"10.1016/j.bbrc.2020.04.035";"11"
"10.1371/journal.pone.0184910";"89"
"10.1002/mrm.26389";"3"
"10.1111/brv.2018.93.issue-1";"1"
"10.1038/srep40738";"11"
"10.1074/jbc.m116.755983";"15"
"10.1038/s41586-020-2704-z";"83"
"10.3390/molecules25163739";"0"
"10.1111/febs.16135";"11"
"10.1038/s41588-018-0129-5";"413"
"10.1038/s41380-018-0115-4";"66"
"10.1038/s41598-017-04263-x";"22"
"10.3389/fimmu.2017.01037";"29"
"10.1016/j.cels.2018.05.016";"41"
"10.1038/ncomms10464";"102"
"10.1111/gcb.14416";"16"
"10.1016/j.jaci.2016.05.048";"25"
"10.1111/cmi.13083";"1"
"10.1242/jcs.222000";"17"
"10.1371/journal.ppat.1005763";"205"
"10.3390/cells6030018";"21"
"10.3389/fimmu.2016.00269";"20"
"10.1101/592717";"4"
"10.1101/590810";"7"
"10.1016/j.jep.2017.12.037";"15"
"10.1101/582049";"4"
"10.1039/c6lc00649c";"32"
"10.1007/s11306-017-1195-x";"1"
"10.18632/oncotarget.v8i6";"4"
"10.1094/mpmi-07-18-0188-r";"6"
"10.3389/fnbeh.2014.00008";"86"
"10.3389/fnmol.2019.00187";"7"
"10.7554/elife.72068";"5"
"10.1002/ijc.30080";"50"
"10.3389/fimmu.2022.970325";"0"
"10.1136/heartjnl-2013-304531";"0"
"10.1586/erc.13.23";"1"
"10.1063/1.5037683";"33"
"10.1021/jacs.7b02357";"16"
"10.1016/j.sbi.2017.06.007";"60"
"10.1063/1.5006954";"74"
"10.15252/embj.201797089";"38"
"10.1021/acs.jpcb.8b07026";"16"
"10.3389/fevo.2021.750483";"3"
"10.1111/evo.14348";"6"
"10.1016/bs.mie.2021.01.006";"4"
"10.1038/nmicrobiol.2017.73";"29"
"10.1126/science.aan5353";"114"
"10.1128/jb.00345-20";"7"
"10.1016/j.chom.2018.11.008";"110"
"10.1038/s42255-019-0166-0";"24"
"10.1128/mbio.00294-17";"28"
"10.1126/science.1249046";"119"
"10.1007/s10457-016-9891-5";"0"
"10.1007/s12571-014-0365-1";"20"
"10.1016/j.jcf.2022.12.012";"3"
"10.1183/23120541.00440-2021";"1"
"10.1093/ehjci/jex259";"24"
"10.1038/s41541-018-0059-3";"7"
"10.1016/j.jcf.2022.02.013";"3"
"10.1002/ppul.26180";"0"
"10.1159/000519751";"0"
"10.1167/iovs.17-22426";"7"
"10.1007/s00417-018-4069-7";"17"
"10.1038/s41598-019-43811-5";"51"
"10.1038/ajg.2017.202";"96"
"10.1016/j.copbio.2014.07.004";"87"
"10.1007/82_2013_335";"11"
"10.1016/j.cell.2015.08.056";"144"
"10.1111/all.12846";"147"
"10.1111/nyas.2016.1380.issue-1";"1"
"10.15252/embj.201694071";"34"
"10.1016/j.coi.2016.04.004";"55"
"10.3389/fimmu.2018.00381";"33"
"10.1016/j.cgh.2018.11.032";"11"
"10.4049/jimmunol.2100811";"0"
"10.1111/cge.13683";"22"
"10.1016/j.gim.2021.10.009";"0"
"10.1016/j.cell.2021.06.022";"17"
"10.1093/hmg/ddw388";"4"
"10.1085/jgp.201511542";"9"
"10.1002/humu.23635";"34"
"10.1093/hmg/ddz092";"18"
"10.1212/wnl.0000000000004894";"33"
"10.1085/jgp.201912333";"9"
"10.3389/fnins.2014.00246";"6"
"10.1016/j.neuroscience.2014.10.035";"46"
"10.1093/beheco/ary088";"6"
"10.1186/s12916-017-0794-8";"27"
"10.1111/febs.16135";"11"
"10.3389/fpls.2021.710801";"31"
"10.1093/bioinformatics/bty148";"105"
"10.15252/emmm.201505610";"92"
"10.1093/ndt/gfy152";"72"
"10.1038/nri.2017.58";"228"
"10.1016/j.neuropsychologia.2017.12.027";"18"
"10.1371/journal.pgen.1010547";"0"
"10.1111/ecog.05411";"5"
"10.1038/s41577-020-0319-0";"42"
"10.1371/journal.pgen.1008591";"11"
"10.1093/nar/gkaa192";"19"
"10.1128/msphere.00737-20";"14"
"10.4414/smw";"17"
"10.1021/tx300457f";"61"
"10.1071/fp16165";"109"
"10.1186/s13007-016-0109-7";"74"
"10.1016/j.cell.2014.04.029";"81"
"10.1016/j.cell.2015.05.051";"156"
"10.1186/1471-2164-15-1162";"34"
"10.15252/embr.201540081";"38"
"10.21203/rs.3.rs-2009846/v1";"0"
"10.1016/j.vaa.2021.08.047";"1"
"10.1016/j.neuroscience.2019.10.010";"4"
"10.1016/j.cortex.2022.02.004";"0"
"10.1093/schbul/sbaa020";"4"
"10.1038/s41380-020-0654-3";"63"
"10.1038/s41380-021-01209-8";"9"
"10.1093/cercor/bhw076";"5"
"10.1017/s0033291722001842";"0"
"10.1111/imm.2018.153.issue-2";"0"
"10.3389/fimmu.2017.01753";"37"
"10.1016/j.neuroimage.2020.116811";"6"
"10.1002/hbm.25530";"4"
"10.1016/j.immuni.2016.07.021";"576"
"10.1186/s12862-017-0941-z";"65"
"10.1111/nph.13700";"18"
"10.1111/gcb.13251";"142"
"10.1016/j.celrep.2021.108778";"14"
"10.1128/jb.00244-16";"11"
"10.3389/fmicb.2017.02314";"1"
"10.1142/s0219720016500384";"2"
"10.1186/s12862-016-0865-z";"8"
"10.4049/jimmunol.1501659";"24"
"10.1128/aem.00694-15";"34"
"10.1038/nri.2016.80";"359"
"10.3389/fimmu.2016.00573";"63"
"10.1101/2023.01.04.23284192";"0"
"10.1136/sextrans-2021-055352";"8"
"10.1038/srep44320";"7"
"10.1158/2159-8290.cd-15-1366";"5"
"10.1080/2162402x.2016.1216290";"40"
"10.1016/j.immuni.2018.02.012";"105"
"10.1007/s13744-017-0514-2";"5"
"10.1016/bs.abr.2016.09.009";"29"
"10.1111/1365-2435.12969";"39"
"10.1016/j.pbi.2016.06.017";"99"
"10.1111/ibi.12472";"6"
"10.1158/2767-9764.crc-21-0067";"4"
"10.1177/0271678x211002968";"4"
"10.1111/mmi.14873";"0"
"10.1002/mrm.25778";"15"
"10.3389/fnhum.2013.00454";"68"
"10.1016/j.cortex.2015.04.008";"25"
"10.1089/dna.2019.5221";"2"
"10.1091/mbc.e20-04-0269";"16"
"10.1073/pnas.2214957119";"1"
"10.1038/s41467-019-12991-z";"72"
"10.1016/j.devcel.2021.03.005";"54"
"10.1097/rli.0000000000000492";"7"
"10.1101/lm.045898.117";"10"
"10.1016/j.nlm.2017.07.004";"2"
"10.1182/bloodadvances.2017006411";"3"
"10.1038/s41586-022-04993-7";"17"
"10.1038/s41386-020-0747-3";"19"
"10.1021/acschemneuro.9b00005";"6"
"10.1038/s41467-020-15133-y";"47"
"10.1016/j.pbi.2018.04.018";"161"
"10.1038/s41590-020-00856-3";"29"
"10.1093/beheco/arx191";"0"
"10.1038/s41583-019-0233-2";"156"
"10.3390/pharmacy8010017";"12"
"10.1111/pcmr.2014.27.issue-6";"1"
"10.1126/scitranslmed.aag3187";"87"
"10.1371/journal.pgen.1004877";"71"
"10.1186/s12915-015-0134-4";"7"
"10.18632/oncotarget.2036";"30"
"10.1038/onc.2017.55";"26"
"10.1002/stem.1820";"45"
"10.1038/ncomms7051";"231"
"10.1186/1741-7007-12-15";"2"
"10.1016/j.stem.2019.03.011";"34"
"10.1523/jneurosci.5212-13.2014";"76"
"10.1016/j.ccell.2018.06.001";"83"
"10.1055/s-0037-1606133";"48"
"10.1097/mot.0000000000000564";"6"
"10.1038/s41593-019-0508-y";"87"
"10.7554/elife.39111";"55"
"10.1016/j.funeco.2017.05.001";"24"
"10.1016/j.neuron.2016.01.024";"168"
"10.1073/pnas.1311927110";"30"
"10.1016/j.celrep.2018.02.005";"16"
"10.1038/nsmb.2454";"6"
"10.4161/trla.26977";"7"
"10.1523/jneurosci.3258-14.2014";"184"
"10.1016/j.neuron.2014.02.007";"866"
"10.1038/nmeth.2112";"47"
"10.1016/j.exphem.2015.06.002";"101"
"10.1016/j.bcp.2021.114518";"4"
"10.4414/smw.2014.13914";"9"
"10.1016/j.jaci.2018.11.016";"64"
"10.1186/s12862-018-1164-7";"27"
"10.1093/molbev/msv144";"37"
"10.1016/j.actbio.2017.02.027";"18"
"10.1007/s10856-018-6066-0";"59"
"10.1016/j.actbio.2018.02.019";"40"
"10.1038/s41598-021-84667-y";"13"
"10.1242/dev.099432";"15"
"10.1093/jac/dkx125";"42"
